type;subtype;EOVX;EOVY;wgse;wgsn;capacity;id;minage;maxage;;;;;;;;;;
4;könyvtár;553368;112503;46,350024;17,792055;100;4553368112503;22;65;;;;;;;;;;
4;könyvtár;556849;113009;46,35507;17,83717;100;4556849113009;22;65;;;;;;;;;;
4;könyvtár;574331;109736;46,327837;18,064819;100;4574331109736;22;65;;;;;;;;;;
4;könyvtár;567658;120419;46,423143;17,97627;100;4567658120419;22;65;;;;;;;;;;
4;könyvtár;748541;98350;46,222464;20,324672;100;474854198350;22;65;;;;;;;;;;
4;könyvtár;536468;95258;46,19226;17,576762;100;453646895258;22;65;;;;;;;;;;
4;könyvtár;745031;90200;46,149664;20,277524;100;474503190200;22;65;;;;;;;;;;
4;könyvtár;561867;125415;46,467342;17,89999;100;4561867125415;22;65;;;;;;;;;;
4;könyvtár;552117;124931;46,461629;17,773171;100;4552117124931;22;65;;;;;;;;;;
4;könyvtár;556422;129870;46,506673;17,828203;100;4556422129870;22;65;;;;;;;;;;
4;könyvtár;541815;121723;46,431183;17,639834;100;4541815121723;22;65;;;;;;;;;;
4;könyvtár;533204;100844;46,241941;17,533087;100;4533204100844;22;65;;;;;;;;;;
4;könyvtár;568730;112795;46,354696;17,991555;100;4568730112795;22;65;;;;;;;;;;
4;könyvtár;531908;117738;46,393661;17,511982;100;4531908117738;22;65;;;;;;;;;;
4;könyvtár;569957;112987;46,356571;18,007462;100;4569957112987;22;65;;;;;;;;;;
4;könyvtár;559638;118186;46,402019;17,872389;100;4559638118186;22;65;;;;;;;;;;
4;könyvtár;544211;131828;46,522457;17,668682;100;4544211131828;22;65;;;;;;;;;;
4;könyvtár;536078;116619;46,384321;17,566464;100;4536078116619;22;65;;;;;;;;;;
4;könyvtár;563546;123084;46,446595;17,922284;100;4563546123084;22;65;;;;;;;;;;
4;könyvtár;552244;135453;46,556291;17,772588;100;4552244135453;22;65;;;;;;;;;;
4;könyvtár;538126;105459;46,28429;17,595779;100;4538126105459;22;65;;;;;;;;;;
4;könyvtár;726482;94165;46,187697;20,03811;100;472648294165;22;65;;;;;;;;;;
4;könyvtár;730782;113656;46,362516;20,097187;100;4730782113656;22;65;;;;;;;;;;
4;könyvtár;560156;111536;46,342273;17,880416;100;4560156111536;22;65;;;;;;;;;;
4;könyvtár;555652;105095;46,283717;17,823231;100;4555652105095;22;65;;;;;;;;;;
4;könyvtár;557452;126090;46,472816;17,842381;100;4557452126090;22;65;;;;;;;;;;
4;könyvtár;554547;124739;46,460254;17,80484;100;4554547124739;22;65;;;;;;;;;;
4;könyvtár;552373;132158;46,526672;17,77497;100;4552373132158;22;65;;;;;;;;;;
4;könyvtár;547873;128377;46,491988;17,717167;100;4547873128377;22;65;;;;;;;;;;
4;könyvtár;538497;119826;46,413574;17,59713;100;4538497119826;22;65;;;;;;;;;;
4;könyvtár;726223;111426;46,342992;20,037585;100;4726223111426;22;65;;;;;;;;;;
4;könyvtár;735178;101462;46,252286;20,152066;100;4735178101462;22;65;;;;;;;;;;
4;könyvtár;734907;101129;46,249325;20,148492;100;4734907101129;22;65;;;;;;;;;;
4;könyvtár;734415;103781;46,273242;20,142594;100;4734415103781;22;65;;;;;;;;;;
4;könyvtár;735189;103462;46,270275;20,152575;100;4735189103462;22;65;;;;;;;;;;
4;könyvtár;737415;102729;46,263395;20,18131;100;4737415102729;22;65;;;;;;;;;;
4;könyvtár;736082;103935;46,274415;20,164246;100;4736082103935;22;65;;;;;;;;;;
4;könyvtár;735789;100895;46,247108;20,159884;100;4735789100895;22;65;;;;;;;;;;
4;könyvtár;736485;103002;46,265971;20,1693;100;4736485103002;22;65;;;;;;;;;;
4;könyvtár;734372;101338;46,251273;20,141593;100;4734372101338;22;65;;;;;;;;;;
4;könyvtár;728275;104001;46,275966;20,062985;100;4728275104001;22;65;;;;;;;;;;
4;könyvtár;738610;97868;46,219514;20,195882;100;473861097868;22;65;;;;;;;;;;
4;könyvtár;738773;102080;46,257379;20,198798;100;4738773102080;22;65;;;;;;;;;;
4;könyvtár;734756;101207;46,250046;20,146548;100;4734756101207;22;65;;;;;;;;;;
4;könyvtár;734849;101024;46,248388;20,14772;100;4734849101024;22;65;;;;;;;;;;
4;könyvtár;734850;100904;46,247309;20,147711;100;4734850100904;22;65;;;;;;;;;;
4;könyvtár;734875;100954;46,247755;20,148045;100;4734875100954;22;65;;;;;;;;;;
4;könyvtár;734903;100938;46,247608;20,148405;100;4734903100938;22;65;;;;;;;;;;
4;könyvtár;734910;100870;46,246995;20,148483;100;4734910100870;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734850;100904;46,247309;20,147711;100;4734850100904;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734850;100904;46,247309;20,147711;100;4734850100904;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734289;100974;46,248009;20,140451;100;4734289100974;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;736387;100779;46,245988;20,167616;100;4736387100779;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734910;100870;46,246995;20,148483;100;4734910100870;22;65;;;;;;;;;;
4;könyvtár;734654;101427;46,252038;20,145265;100;4734654101427;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734289;100974;46,248009;20,140451;100;4734289100974;22;65;;;;;;;;;;
4;könyvtár;734289;100974;46,248009;20,140451;100;4734289100974;22;65;;;;;;;;;;
4;könyvtár;734950;100939;46,247611;20,149014;100;4734950100939;22;65;;;;;;;;;;
4;könyvtár;734767;101120;46,249262;20,146675;100;4734767101120;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;736387;100779;46,245988;20,167616;100;4736387100779;22;65;;;;;;;;;;
4;könyvtár;736387;100779;46,245988;20,167616;100;4736387100779;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;736387;100779;46,245988;20,167616;100;4736387100779;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734289;100974;46,248009;20,140451;100;4734289100974;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734289;100974;46,248009;20,140451;100;4734289100974;22;65;;;;;;;;;;
4;könyvtár;734868;100867;46,246973;20,147938;100;4734868100867;22;65;;;;;;;;;;
4;könyvtár;734335;100912;46,247445;20,141036;100;4734335100912;22;65;;;;;;;;;;
4;könyvtár;734289;100974;46,248009;20,140451;100;4734289100974;22;65;;;;;;;;;;
4;könyvtár;734850;100904;46,247309;20,147711;100;4734850100904;22;65;;;;;;;;;;
4;könyvtár;736158;100719;46,245478;20,164636;100;4736158100719;22;65;;;;;;;;;;
4;könyvtár;735457;100580;46,244317;20,155522;100;4735457100580;22;65;;;;;;;;;;
4;könyvtár;734204;102137;46,258481;20,139559;100;4734204102137;22;65;;;;;;;;;;
4;könyvtár;733930;100916;46,247532;20,135786;100;4733930100916;22;65;;;;;;;;;;
4;könyvtár;736294;100542;46,243868;20,166366;100;4736294100542;22;65;;;;;;;;;;
4;könyvtár;733154;101622;46,253979;20,125851;100;4733154101622;22;65;;;;;;;;;;
4;könyvtár;734849;101024;46,248388;20,14772;100;4734849101024;22;65;;;;;;;;;;
4;könyvtár;735107;101499;46,252628;20,151152;100;4735107101499;22;65;;;;;;;;;;
4;könyvtár;734435;100831;46,246704;20,142318;100;4734435100831;22;65;;;;;;;;;;
4;könyvtár;548478;107951;46,308355;17,729535;100;4548478107951;22;65;;;;;;;;;;
4;könyvtár;560493;129197;46,501178;17,881368;100;4560493129197;22;65;;;;;;;;;;
4;könyvtár;560403;129421;46,503181;17,880152;100;4560403129421;22;65;;;;;;;;;;
4;könyvtár;547886;103660;46,269669;17,722796;100;4547886103660;22;65;;;;;;;;;;
4;könyvtár;736144;92808;46,174321;20,162991;100;473614492808;22;65;;;;;;;;;;
4;könyvtár;536727;122130;46,433999;17,573548;100;4536727122130;22;65;;;;;;;;;;
4;könyvtár;549544;124545;46,457774;17,739764;100;4549544124545;22;65;;;;;;;;;;
4;könyvtár;544164;95056;46,191703;17,676481;100;454416495056;22;65;;;;;;;;;;
4;könyvtár;548825;104127;46,274013;17,734873;100;4548825104127;22;65;;;;;;;;;;
4;könyvtár;555470;107986;46,309695;17,820281;100;4555470107986;22;65;;;;;;;;;;
4;Környezetvédelmi és Természetvédelmi Felügyelőség;735923;102012;46,257138;20,161828;50;4735923102012;22;65;;;;;;;;;;
4;követség és konzulátus;735387;101969;46,25682;20,154869;200;4735387101969;22;65;;;;;;;;;;
4;követség és konzulátus;734708;102110;46,258174;20,14609;200;4734708102110;22;65;;;;;;;;;;
4;követség és konzulátus;734888;101320;46,251046;20,14828;200;4734888101320;22;65;;;;;;;;;;
4;követség és konzulátus;734681;101741;46,254859;20,145673;200;4734681101741;22;65;;;;;;;;;;
4;követség és konzulátus;734987;100732;46,245744;20,149456;200;4734987100732;22;65;;;;;;;;;;
4;követség és konzulátus;736577;100346;46,242069;20,169999;200;4736577100346;22;65;;;;;;;;;;
4;követség és konzulátus;734900;100877;46,247059;20,148355;200;4734900100877;22;65;;;;;;;;;;
4;közforgalmú gyógyszertár;739188;110326;46,331496;20,205763;200;4739188110326;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;742333;97758;46,218022;20,244104;200;474233397758;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;723820;100587;46,245762;20,004651;200;4723820100587;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;539691;99474;46,230719;17,617503;200;453969199474;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;546766;113657;46,359417;17,706043;200;4546766113657;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;551952;112794;46,352435;17,7736;200;4551952112794;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553365;113240;46,356653;17,791862;200;4553365113240;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;552654;114983;46,372227;17,782258;200;4552654114983;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;551479;114547;46,368133;17,767083;200;4551479114547;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553074;114209;46,365326;17,787878;200;4553074114209;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;552432;119496;46,412788;17,778421;200;4552432119496;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553081;114633;46,369141;17,787881;200;4553081114633;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553099;113199;46,356245;17,788415;200;4553099113199;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553665;113684;46,36069;17,795667;200;4553665113684;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;556012;113003;46,354899;17,826298;200;4556012113003;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553405;113067;46,355102;17,792418;200;4553405113067;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;556704;117423;46,394753;17,834395;200;4556704117423;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553030;113482;46,358781;17,787459;200;4553030113482;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553788;113312;46,357361;17,797342;200;4553788113312;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;552922;112661;46,351381;17,786228;200;4552922112661;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;552875;113202;46,35624;17,785504;200;4552875113202;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553535;113284;46,357073;17,794061;200;4553535113284;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;552590;113685;46,360543;17,7817;200;4552590113685;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;552531;114157;46,36478;17,780834;200;4552531114157;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553074;113036;46,354776;17,788124;200;4553074113036;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;553818;112911;46,353759;17,797815;200;4553818112911;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;555807;129851;46,506415;17,820195;200;4555807129851;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;531878;117621;46,392604;17,511622;200;4531878117621;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;569440;113121;46,357714;18,000722;200;4569440113121;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;726507;94270;46,188639;20,038451;200;472650794270;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;730773;113429;46,360476;20,097031;200;4730773113429;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;730769;113594;46,36196;20,097008;200;4730769113594;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;547750;128125;46,489703;17,715621;200;4547750128125;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;726314;111588;46,344439;20,038794;200;4726314111588;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735089;103421;46,269919;20,151271;200;4735089103421;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;736372;104249;46,277202;20,168066;200;4736372104249;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734598;101772;46,255148;20,144602;200;4734598101772;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734557;100538;46,244053;20,143846;200;4734557100538;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;736072;103613;46,27152;20,164056;200;4736072103613;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;737153;103065;46,266451;20,177975;200;4737153103065;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;736738;101045;46,248335;20,172216;200;4736738101045;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;736005;102784;46,264072;20,163034;200;4736005102784;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734256;101363;46,251512;20,140093;200;4734256101363;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;733699;99802;46,237541;20,13259;200;473369999802;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;738823;102128;46,257804;20,199456;200;4738823102128;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735042;101779;46,255155;20,150361;200;4735042101779;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735474;102007;46,257151;20,156004;200;4735474102007;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;733999;101420;46,252057;20,136771;200;4733999101420;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734933;101923;46,256464;20,148974;200;4734933101923;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734838;101480;46,252491;20,147661;200;4734838101480;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;733407;101546;46,253264;20,129118;200;4733407101546;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;733962;102507;46,261839;20,136488;200;4733962102507;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734479;101977;46,257007;20,143096;200;4734479101977;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;728274;103988;46,275849;20,06297;200;4728274103988;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734156;103610;46,271736;20,139203;200;4734156103610;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735045;103902;46,274251;20,150788;200;4735045103902;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734142;100903;46,247389;20,138532;200;4734142100903;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;737972;99847;46,237399;20,187989;200;473797299847;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;738744;97970;46,220414;20,197638;200;473874497970;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735694;100652;46,244934;20,158608;200;4735694100652;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;728408;103838;46,274484;20,064683;200;4728408103838;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734647;101014;46,248324;20,1451;200;4734647101014;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;733947;100349;46,24243;20,135904;200;4733947100349;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;732124;99837;46,23805;20,11218;200;473212499837;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;731446;103956;46,275183;20,104112;200;4731446103956;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735549;100859;46,246815;20,156766;200;4735549100859;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734119;103231;46,268332;20,138655;200;4734119103231;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735717;100765;46,245948;20,158927;200;4735717100765;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;732707;100465;46,243627;20,119849;200;4732707100465;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;736537;102755;46,263743;20,169928;200;4736537102755;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734744;101574;46,253349;20,146459;200;4734744101574;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735123;103359;46,269357;20,1517;200;4735123103359;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734967;101233;46,250253;20,149289;200;4734967101233;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734379;102893;46,265259;20,141966;200;4734379102893;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;735808;103781;46,273065;20,160663;200;4735808103781;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734314;102072;46,257882;20,140974;200;4734314102072;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;736613;102537;46,261772;20,170873;200;4736613102537;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;734177;101655;46,254149;20,139122;200;4734177101655;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;736162;92799;46,174237;20,163223;200;473616292799;24;65;;;;;;;;;;
4;közforgalmú gyógyszertár;737613;94352;46,188019;20,182302;200;473761394352;24;65;;;;;;;;;;
4;közjegyző;553329;113239;46,356638;17,791394;50;4553329113239;22;65;;;;;;;;;;
4;közjegyző;553366;113206;46,356347;17,791882;50;4553366113206;22;65;;;;;;;;;;
4;közjegyző;553400;112928;46,353851;17,792382;50;4553400112928;22;65;;;;;;;;;;
4;közjegyző;553278;113060;46,355021;17,790769;50;4553278113060;22;65;;;;;;;;;;
4;közjegyző;735047;101610;46,253634;20,150395;50;4735047101610;22;65;;;;;;;;;;
4;közjegyző;734809;101440;46,252135;20,147278;50;4734809101440;22;65;;;;;;;;;;
4;közjegyző;734515;101867;46,256013;20,143543;50;4734515101867;22;65;;;;;;;;;;
4;közjegyző;734672;102034;46,257495;20,145609;50;4734672102034;22;65;;;;;;;;;;
4;közjegyző;735095;101552;46,253106;20,151007;50;4735095101552;22;65;;;;;;;;;;
4;közjegyző;735042;101779;46,255155;20,150361;50;4735042101779;22;65;;;;;;;;;;
4;közjegyző;735008;101310;46,25094;20,149834;50;4735008101310;22;65;;;;;;;;;;
4;Közlekedési Felügyelet;552595;113127;46,355524;17,781883;50;4552595113127;22;65;;;;;;;;;;
4;Közlekedési Felügyelet;732239;102303;46,260218;20,114106;50;4732239102303;22;65;;;;;;;;;;
4;Központi Statisztikai Hivatal;553723;112995;46,354501;17,796564;100;4553723112995;22;65;;;;;;;;;;
4;Központi Statisztikai Hivatal;736258;100768;46,245906;20,165941;100;4736258100768;22;65;;;;;;;;;;
4;kreatív kézműves bolt;734394;101813;46,255542;20,141964;200;4734394101813;18;45;;;;;;;;;;
4;Kulturális Örökségvédelmi Hivatal;553027;113489;46,358843;17,787419;50;4553027113489;22;65;;;;;;;;;;
4;Kulturális Örökségvédelmi Hivatal;734925;101357;46,251374;20,148767;50;4734925101357;22;65;;;;;;;;;;
4;levéltár;552941;113381;46,35786;17,786324;20;4552941113381;22;65;;;;;;;;;;
4;levéltár;570076;113860;46,364438;18,008857;20;4570076113860;22;65;;;;;;;;;;
4;levéltár;735973;102549;46,261962;20,162575;20;4735973102549;22;65;;;;;;;;;;
4;levéltár;734918;101148;46,249495;20,148638;20;4734918101148;22;65;;;;;;;;;;
4;levéltár;734828;100995;46,24813;20,147443;20;4734828100995;22;65;;;;;;;;;;
4;lottózó;723465;100486;46,244892;20,000033;200;4723465100486;22;65;;;;;;;;;;
4;lottózó;552976;113927;46,362776;17,786664;200;4552976113927;22;65;;;;;;;;;;
4;lottózó;553424;113108;46,355474;17,792656;200;4553424113108;22;65;;;;;;;;;;
4;lottózó;552590;113685;46,360543;17,7817;200;4552590113685;22;65;;;;;;;;;;
4;lottózó;726246;94003;46,186267;20,035027;200;472624694003;22;65;;;;;;;;;;
4;lottózó;734984;101802;46,255369;20,149613;200;4734984101802;22;65;;;;;;;;;;
4;lottózó;734255;102012;46,25735;20,140198;200;4734255102012;22;65;;;;;;;;;;
4;lottózó;734013;100797;46,246451;20,13684;200;4734013100797;22;65;;;;;;;;;;
4;lottózó;736132;102734;46,263606;20,164672;200;4736132102734;22;65;;;;;;;;;;
4;lottózó;736939;101097;46,248777;20,174832;200;4736939101097;22;65;;;;;;;;;;
4;lottózó;734687;103898;46,27426;20,146143;200;4734687103898;22;65;;;;;;;;;;
4;lottózó;738847;102164;46,258124;20,199774;200;4738847102164;22;65;;;;;;;;;;
4;lottózó;735838;103704;46,272369;20,161038;200;4735838103704;22;65;;;;;;;;;;
4;lottózó;736221;102425;46,260815;20,165769;200;4736221102425;22;65;;;;;;;;;;
4;lottózó;733931;103354;46,269462;20,136239;200;4733931103354;22;65;;;;;;;;;;
4;lovarda, lovasiskola;551339;114216;46,365135;17,765334;100;4551339114216;22;45;;;;;;;;;;
4;lovarda, lovasiskola;732352;96188;46,2052;20,11449;100;473235296188;22;45;;;;;;;;;;
4;lovarda, lovasiskola;560205;132064;46,526928;17,877057;100;4560205132064;22;45;;;;;;;;;;
4;lovarda, lovasiskola;562231;114945;46,373213;17,906719;100;4562231114945;22;45;;;;;;;;;;
4;Magyar Államkincstár/Területi Államháztartási Hivatal;553631;112993;46,354469;17,795369;100;4553631112993;22;65;;;;;;;;;;
4;Magyar Államkincstár/Területi Államháztartási Hivatal;553557;113412;46,358228;17,79432;100;4553557113412;22;65;;;;;;;;;;
4;Magyar Államkincstár/Területi Államháztartási Hivatal;734919;101754;46,254946;20,148761;100;4734919101754;22;65;;;;;;;;;;
4;Magyar Államkincstár/Területi Államháztartási Hivatal;735039;101515;46,25278;20,150274;100;4735039101515;22;65;;;;;;;;;;
4;Magyar Közút Nonprofit Zrt.;554146;113161;46,356055;17,802024;100;4554146113161;22;65;;;;;;;;;;
4;Magyar Közút Nonprofit Zrt.;735254;102113;46,258132;20,153171;100;4735254102113;22;65;;;;;;;;;;
4;Magyar Vöröskereszt;553534;113782;46,361552;17,793944;50;4553534113782;22;65;;;;;;;;;;
4;Magyar Vöröskereszt;735890;102198;46,258816;20,161434;50;4735890102198;22;65;;;;;;;;;;
4;manikűr;736775;99668;46,235944;20,172439;50;473677599668;18;65;;;;;;;;;;
4;manikűr;735701;101179;46,249674;20,158796;50;4735701101179;18;65;;;;;;;;;;
4;mászó létesítmény;737063;99728;46,236447;20,176183;100;473706399728;22;45;;;;;;;;;;
4;mászó létesítmény;734183;99682;46,236401;20,138843;100;473418399682;22;45;;;;;;;;;;
4;masszázs-gyógyítási központ;735739;102028;46,257306;20,159445;50;4735739102028;18;65;;;;;;;;;;
4;menhely, szeretetház;552033;114363;46,36656;17,77432;50;4552033114363;18;65;;;;;;;;;;
4;menhely, szeretetház;734429;100058;46,239752;20,1421;50;4734429100058;18;65;;;;;;;;;;
4;menhely, szeretetház;736322;104307;46,27777242;20,16749683;50;4736322104307;18;65;;;;;;;;;;
4;menhely, szeretetház;731130;101610;46,254119;20,099604;50;4731130101610;18;65;;;;;;;;;;
4;menhely, szeretetház;735259;99956;46,23877134;20,15290941;50;473525999956;18;65;;;;;;;;;;
4;menhely, szeretetház;731130;101610;46,2540967;20,09960971;50;4731130101610;18;65;;;;;;;;;;
4;menhely, szeretetház;735775;100658;46,24495535;20,15966515;50;4735775100658;18;65;;;;;;;;;;
4;menhely, szeretetház;734129;101360;46,25147836;20,13845219;50;4734129101360;18;65;;;;;;;;;;
4;mentőszolgálat;553191;114497;46,367934;17,789338;50;4553191114497;24;65;;;;;;;;;;
4;mentőszolgálat;734715;102003;46,257211;20,146161;50;4734715102003;24;65;;;;;;;;;;
4;Mérésügyi Hivatal;552588;114468;46,367585;17,781509;20;4552588114468;22;65;;;;;;;;;;
4;Mérésügyi Hivatal;734099;101196;46,25003;20,138027;20;4734099101196;22;65;;;;;;;;;;
4;Metro;731635;103699;46,272849;20,106519;500;4731635103699;18;65;;;;;;;;;;
4;Mezőgazdasági és Vidékfejlesztési Hivatal;553479;112928;46,353863;17,793408;100;4553479112928;22;65;;;;;;;;;;
4;Mezőgazdasági és Vidékfejlesztési Hivatal;735860;102398;46,260618;20,161082;100;4735860102398;22;65;;;;;;;;;;
4;mezőgazdasági gép;735117;102475;46,261406;20,151461;50;4735117102475;18;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;555170;114225;46,365771;17,815109;50;4555170114225;22;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;551817;112783;46,352316;17,771849;50;4551817112783;22;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;553479;112928;46,353863;17,793408;50;4553479112928;22;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;722324;92958;46,177301;19,984071;50;472232492958;22;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;734302;102356;46,260438;20,14087;50;4734302102356;22;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;735061;101533;46,25294;20,150562;50;4735061101533;22;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;733889;102317;46,260139;20,135507;50;4733889102317;22;65;;;;;;;;;;
4;Mezőgazdasági Szakigazgatási Hivatal;734449;100496;46,243689;20,142438;50;4734449100496;22;65;;;;;;;;;;
4;motorkereskedés;737155;98968;46,229599;20,177234;50;473715598968;18;65;;;;;;;;;;
4;motorkereskedés;736548;105057;46,284448;20,1705;50;4736548105057;18;65;;;;;;;;;;
4;motorkereskedés;731323;103502;46,271115;20,102437;50;4731323103502;18;65;;;;;;;;;;
