type;subtype;EOVX;EOVY;LAT;LON;capacity;id;id0;minage;maxage;risk
4;üzemanyagtöltő állomás;732312;102931;46,265858;20,115164;10;3628;732312102931;18;65;1
4;üzemanyagtöltő állomás;732650;101580;46,253664;20,119308;10;3629;732650101580;18;65;1
4;üzemanyagtöltő állomás;738037;98531;46,225553;20,188582;10;3630;73803798531;18;65;1
4;üzemanyagtöltő állomás;733232;102127;46,258512;20,126953;10;17225;733232102127;18;65;1
4;üzemanyagtöltő állomás;731930;102953;46,266102;20,110214;10;17479;731930102953;18;65;1
4;üzemanyagtöltő állomás;735417;103674;46,272153;20,155572;10;17480;735417103674;18;65;1
4;üzemanyagtöltő állomás;732548;102888;46,265442;20,118218;10;8846;732548102888;18;65;1
4;üzemanyagtöltő állomás;735527;103778;46,273074;20,157018;10;8847;735527103778;18;65;1
4;üzemanyagtöltő állomás;732860;100198;46,241207;20,121785;10;16969;732860100198;18;65;1
4;üzemanyagtöltő állomás;736743;105418;46,287669;20,173097;10;16970;736743105418;18;65;1
4;üzemanyagtöltő állomás;731863;101664;46,254516;20,109118;10;17050;731863101664;18;65;1
4;üzemanyagtöltő állomás;731353;103621;46,272181;20,102847;10;74004;731353103621;18;65;1
4;üzemanyagtöltő állomás;736722;102547;46,261848;20,172289;10;17224;736722102547;18;65;1
4;üzemanyagtöltő állomás;736700;105548;46,288844;20,172563;10;73981;736700105548;18;65;1
4;üzemanyagtöltő állomás;731482;103702;46,272894;20,104535;10;73990;731482103702;18;65;1
4;üzemanyagtöltő állomás;732869;100402;46,243041;20,121938;10;168713;732869100402;18;65;1
4;üzemanyagtöltő állomás;731657;103859;46,274285;20,106832;10;215247;731657103859;18;65;1
4;üzemanyagtöltő állomás;731758;102306;46,260304;20,107869;10;75282;731758102306;18;65;1
4;üzemanyagtöltő állomás;736593;99726;46,23649;20,170091;10;215252;73659399726;18;65;1
4;üzemanyagtöltő állomás;733004;99349;46,233552;20,1235;10;3631;73300499349;18;65;1
4;üzemanyagtöltő állomás;731889;102420;46,261313;20,109588;10;107004;731889102420;18;65;1
4;üzemanyagtöltő állomás;729945;105283;46,287301;20,084869;10;107005;729945105283;18;65;1
4;üzemanyagtöltő állomás;728728;97912;46,221142;20,067831;10;17223;72872897912;18;65;1
4;üzemanyagtöltő állomás;736940;105817;46,291233;20,175728;10;107076;736940105817;18;65;1
4;üzemanyagtöltő állomás;733382;102374;46,260715;20,128942;10;215240;733382102374;18;65;1
4;üzletház;734714;101704;46,254522;20,146094;200;96894;734714101704;18;65;1
4;üzletház;734794;101405;46,251822;20,147077;200;176744;734794101405;18;65;1
4;üzletház;733372;102573;46,262507;20,128848;200;179826;733372102573;18;65;1
4;védőnői szolgálat;735744;100861;46,246808;20,159294;5;64832;735744100861;18;65;1
4;védőnői szolgálat;736072;103613;46,27152;20,164056;5;114610;736072103613;18;65;1
4;védőnői szolgálat;739301;102522;46,261284;20,20573;5;114665;739301102522;18;65;1
4;védőnői szolgálat;735187;103144;46,267415;20,152491;5;114745;735187103144;18;65;1
4;védőnői szolgálat;735095;103895;46,274181;20,151435;5;114859;735095103895;18;65;1
4;védőnői szolgálat;733794;101708;46,254673;20,134165;5;148479;733794101708;18;65;1
4;védőnői szolgálat;736222;103694;46,272229;20,166017;5;148489;736222103694;18;65;1
4;védőnői szolgálat;735407;101807;46,25536;20,155099;5;148493;735407101807;18;65;1
4;védőnői szolgálat;728355;104899;46,284034;20,064174;5;148248;728355104899;18;65;1
4;védőnői szolgálat;734714;100725;46,245716;20,145916;5;148275;734714100725;18;65;1
4;védőnői szolgálat;735997;102793;46,264154;20,162932;5;148292;735997102793;18;65;1
4;védőnői szolgálat;734390;101709;46,254608;20,141894;5;148339;734390101709;18;65;1
4;védőnői szolgálat;735535;103433;46,26997;20,157058;5;148367;735535103433;18;65;1
4;védőnői szolgálat;735548;103490;46,270481;20,157237;5;148368;735548103490;18;65;1
4;védőnői szolgálat;733254;101544;46,253265;20,127133;5;148382;733254101544;18;65;1
4;védőnői szolgálat;733747;101587;46,253591;20,133534;5;148387;733747101587;18;65;1
4;védőnői szolgálat;732608;102007;46,25751;20,118839;5;148392;732608102007;18;65;1
4;védőnői szolgálat;734795;103226;46,268202;20,147422;5;148395;734795103226;18;65;1
4;védőnői szolgálat;733738;100890;46,247322;20,133292;5;148396;733738100890;18;65;1
4;védőnői szolgálat;731945;96162;46,205015;20,109213;5;148414;73194596162;18;65;1
4;védőnői szolgálat;734159;101858;46,255977;20,138925;5;148438;734159101858;18;65;1
4;védőnői szolgálat;733927;100052;46,239761;20,135591;5;148441;733927100052;18;65;1
4;védőnői szolgálat;734763;101817;46,255532;20,14675;5;148442;734763101817;18;65;1
4;védőnői szolgálat;732863;103587;46,271691;20,122428;5;148448;732863103587;18;65;1
4;védőnői szolgálat;728107;104021;46,276166;20,060809;5;148450;728107104021;18;65;1
4;védőnői szolgálat;734722;100938;46,247631;20,146058;5;148508;734722100938;18;65;1
4;védőnői szolgálat;734155;100325;46,242188;20,138596;5;148512;734155100325;18;65;1
4;védőnői szolgálat;738701;97515;46,216327;20,196994;5;148518;73870197515;18;65;1
4;védőnői szolgálat;735139;101187;46,249817;20,15151;5;148553;735139101187;18;65;1
4;védőnői szolgálat;737056;102817;46,264233;20,176671;5;148555;737056102817;18;65;1
4;védőnői szolgálat;735455;102240;46,259249;20,155801;5;200058;735455102240;18;65;1
4;védőnői szolgálat;733558;102965;46,266009;20,131331;5;200059;733558102965;18;65;1
4;védőnői szolgálat;738744;97970;46,220414;20,197638;5;200061;73874497970;18;65;1
4;védőnői szolgálat;734707;100967;46,247893;20,145869;5;210695;734707100967;18;65;1
4;védőnői szolgálat;735977;100589;46,244332;20,162265;5;221642;735977100589;18;65;1
4;vegyesiparcikk bolt;734579;101682;46,25431813;20,14434555;10;137343;734579101682;18;65;1
4;vegyesiparcikk bolt;734280;102082;46,257976;20,140535;10;137344;734280102082;18;65;1
4;vegyesiparcikk bolt;737219;103004;46,265894;20,17882;10;181725;737219103004;18;65;1
4;vegyesiparcikk bolt;735020;103347;46,26923898;20,15036837;10;181726;735020103347;18;65;1
4;vegyesiparcikk bolt;735566;103133;46,267267;20,157405;10;181727;735566103133;18;65;1
4;vegyesiparcikk bolt;738918;102208;46,258511;20,200703;10;181728;738918102208;18;65;1
4;vegyesiparcikk bolt;738618;97152;46,213072;20,19585;10;181730;73861897152;18;65;1
4;vegyesiparcikk bolt;728349;103850;46,274599;20,06392;10;181731;728349103850;18;65;1
4;vegyesiparcikk bolt;735808;103781;46,27310706;20,16073186;10;221881;735808103781;18;65;1
4;vegyesiparcikk bolt;734963;101955;46,2567252;20,14937471;10;221882;734963101955;18;65;1
4;vegyesiparcikk bolt;734709;101606;46,253641;20,146011;10;206024;734709101606;18;65;1
4;vegyesiparcikk bolt;733372;102573;46,262507;20,128848;10;212399;733372102573;18;65;1
4;villamosenergia szolgáltató;733925;102531;46,26206;20,136012;200;56131;733925102531;18;65;1
4;virágkereskedés, virágbolt;734119;103231;46,268332;20,138655;5;66570;734119103231;18;65;1
4;virágkereskedés, virágbolt;733674;101493;46,252754;20,13257;5;169470;733674101493;18;65;1
4;virágkereskedés, virágbolt;734752;101329;46,251144;20,146518;5;182575;734752101329;18;65;1
4;virágkereskedés, virágbolt;735072;103758;46,272952;20,151112;5;182576;735072103758;18;65;1
4;virágkereskedés, virágbolt;732707;100465;46,243627;20,119849;5;182577;732707100465;18;65;1
4;virágkereskedés, virágbolt;734681;101621;46,253779;20,145651;5;182578;734681101621;18;65;1
4;virágkereskedés, virágbolt;735531;102198;46,258861;20,156779;5;215151;735531102198;18;65;1
4;virágkereskedés, virágbolt;736775;99668;46,235944;20,172439;5;215152;73677599668;18;65;1
4;vízszolgáltató;735007;100760;46,245993;20,149721;200;114503;735007100760;18;65;1
4;vízszolgáltató;735860;102398;46,260618;20,161082;200;114550;735860102398;18;65;1
4;vízszolgáltató;735665;103603;46,271482;20,158775;200;206823;735665103603;18;65;1
4;zálogház kölcsönzés;734887;101890;46,256173;20,148371;20;136622;734887101890;22;65;1
4;zálogház kölcsönzés;734622;101242;46,250378;20,144817;20;136624;734622101242;22;65;1
4;zálogház kölcsönzés;734785;101345;46,251284;20,146949;20;207892;734785101345;22;65;1
4;zár, kulcs és biztonsági szolgálat;731446;103956;46,275183;20,104112;5;181779;731446103956;18;65;1
4;zár, kulcs és biztonsági szolgálat;734695;101075;46,248866;20,145733;5;181780;734695101075;18;65;1
4;zár, kulcs és biztonsági szolgálat;735038;102475;46,261416;20,150436;5;205889;735038102475;18;65;1
4;alternatív gyógyítás, természetes gyógymódok;734730;102007;46,257245;20,146357;3;114608;734730102007;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734184;100934;46,247662;20,139082;3;114706;734184100934;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;735312;101869;46,25593;20,153878;3;148301;735312101869;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734924;102087;46,25794;20,148887;3;148269;734924102087;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734332;102914;46,265454;20,14136;3;148318;734332102914;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;736535;101416;46,251699;20,169653;3;148323;736535101416;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734398;102394;46,260768;20,142122;3;148349;734398102394;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734497;101042;46,248594;20,14316;3;148353;734497101042;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734440;100015;46,239364;20,142234;3;148359;734440100015;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734419;101690;46,254433;20,142266;3;148363;734419101690;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;736120;101449;46,252049;20,164278;3;148376;736120101449;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;736083;101493;46,252449;20,163807;3;148377;736083101493;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;733427;101544;46,253244;20,129377;3;148386;733427101544;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;728308;104161;46,277401;20,06344;3;148449;728308104161;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;735923;101299;46,250725;20,161696;3;148471;735923101299;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;737559;102658;46,262737;20,183164;3;148515;737559102658;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734332;100355;46,242436;20,140896;3;148522;734332100355;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734271;99767;46,237154;20,139999;3;148551;73427199767;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;735672;100973;46,247825;20,158382;3;148564;735672100973;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;733349;101344;46,251455;20,128329;3;178779;733349101344;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734398;100122;46,240331;20,141709;3;178791;734398100122;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;735112;101700;46,254435;20,151254;3;178800;735112101700;24;65;1
4;alternatív gyógyítás, természetes gyógymódok;734085;100513;46,243888;20,137722;3;182406;734085100513;24;65;1
4;autósiskola;733132;102913;46,265595;20,125796;20;78351;733132102913;18;65;1
4;autósiskola;734440;101827;46,255663;20,142563;20;78161;734440101827;18;65;1
4;autósiskola;734609;101130;46,249372;20,144628;20;78165;734609101130;18;65;1
4;autósiskola;734225;101680;46,254367;20,139749;20;78184;734225101680;18;65;1
4;autósiskola;735990;103049;46,266457;20,162888;20;78245;735990103049;18;65;1
4;autósiskola;735289;101924;46,256428;20,15359;20;78322;735289101924;18;65;1
4;autósiskola;734415;100963;46,247894;20,142082;20;78326;734415100963;18;65;1
4;autósiskola;734645;102416;46,260935;20,145329;20;78338;734645102416;18;65;1
4;autósiskola;735140;103241;46,268293;20,151899;20;78375;735140103241;18;65;1
4;autósiskola;734230;100880;46,247171;20,139669;20;78441;734230100880;18;65;1
4;autósiskola;736299;103142;46,267254;20,166913;20;78480;736299103142;18;65;1
4;autósiskola;735125;104116;46,276166;20,151865;20;78481;735125104116;18;65;1
4;autósiskola;734469;101153;46,249596;20,142817;20;78486;734469101153;18;65;1
4;autósiskola;734927;101476;46,252444;20,148814;20;78488;734927101476;18;65;1
4;autósiskola;734872;102405;46,260807;20,148271;20;78502;734872102405;18;65;1
4;autósiskola;734525;102145;46,258512;20,143723;20;78564;734525102145;18;65;1
4;autósiskola;734324;101855;46,255929;20,141064;20;114482;734324101855;18;65;1
4;balett és tánciskola;734913;102968;46,265866;20,148905;20;34603;734913102968;18;65;1
4;beszédterapeuta, logopédus rendelő;735278;103443;46,270092;20,153726;3;41451;735278103443;24;65;1
4;beszédterapeuta, logopédus rendelő;734975;100734;46,245764;20,149301;3;64114;734975100734;24;65;1
4;beszédterapeuta, logopédus rendelő;734215;103384;46,269696;20,139928;3;64664;734215103384;24;65;1
4;beszédterapeuta, logopédus rendelő;735909;103773;46,27298;20,161972;3;109412;735909103773;24;65;1
4;beszédterapeuta, logopédus rendelő;734544;100537;46,244046;20,143677;3;178772;734544100537;24;65;1
4;beszédterapeuta, logopédus rendelő;737697;99973;46,238568;20,184448;3;178786;73769799973;24;65;1
4;beszédterapeuta, logopédus rendelő;736600;102649;46,262781;20,170725;3;213974;736600102649;24;65;1
4;beszédterapeuta, logopédus rendelő;736222;103694;46,272229;20,166017;3;213994;736222103694;24;65;1
4;beszédterapeuta, logopédus rendelő;735977;100589;46,244332;20,162265;3;221642;735977100589;24;65;1
4;bíróság;735385;102000;46,257099;20,154849;100;4020;735385102000;22;65;1
4;bíróság;735093;101644;46,253934;20,150997;100;6307;735093101644;22;65;1
4;bíróság;735093;101644;46,253934;20,150997;100;6311;735093101644;22;65;1
4;bíróság;734710;101892;46,256213;20,146076;100;6313;734710101892;22;65;1
4;bíróság;734710;101892;46,256213;20,146076;100;6417;734710101892;22;65;1
4;borbély és fodrász;735828;101419;46,251816;20,160486;5;167987;735828101419;18;65;1
4;borbély és fodrász;736775;99668;46,235944;20,172439;5;215122;73677599668;18;65;1
4;borbély és fodrász;734177;101655;46,254149;20,139122;5;210264;734177101655;18;65;1
4;bútor;732707;100465;46,243627;20,119849;200;15050;732707100465;18;65;1
4;bútor;735074;102952;46,265702;20,15099;200;15082;735074102952;18;65;1
4;bútor;733372;102573;46,262507;20,128848;200;77625;733372102573;18;65;1
4;bútor;732782;102918;46,265683;20,121258;200;114453;732782102918;18;65;1
4;bútor;735637;102450;46,261115;20,1582;200;114466;735637102450;18;65;1
4;bútor;733604;103399;46,269908;20,132005;200;114469;733604103399;18;65;1
4;bútor;735567;103786;46,273141;20,157538;200;206076;735567103786;18;65;1
4;bútor;734094;100875;46,247143;20,137905;200;206077;734094100875;18;65;1
4;cukrászda;739236;102431;46,260474;20,204869;5;14539;739236102431;18;65;1
4;cukrászda;728307;103872;46,274802;20,063379;5;65271;728307103872;18;65;1
4;cukrászda;734835;101432;46,25206;20,147613;5;106918;734835101432;18;65;1
4;cukrászda;734839;101419;46,251942;20,147663;5;114624;734839101419;18;65;1
4;cukrászda;734177;101655;46,254149;20,139122;5;147994;734177101655;18;65;1
4;cukrászda;736328;100554;46,243972;20,166809;5;176324;736328100554;18;65;1
4;cukrászda;734980;101211;46,250054;20,149453;5;176937;734980101211;18;65;1
4;cukrászda;734240;99875;46,23813;20,139616;5;178760;73424099875;18;65;1
4;cukrászda;733813;101469;46,252521;20,134368;5;181475;733813101469;18;65;1
4;cukrászda;728722;103729;46,273467;20,068738;5;181502;728722103729;18;65;1
4;cukrászda;734552;101533;46,253004;20,143962;5;190356;734552101533;18;65;1
4;cukrászda;728142;103941;46,275442;20,06125;5;190357;728142103941;18;65;1
4;cukrászda;736775;99668;46,235944;20,172439;5;215072;73677599668;18;65;1
4;cukrászda;734807;101873;46,25603;20,147331;5;215515;734807101873;18;65;1
4;cukrászda;735531;102198;46,258861;20,156779;5;215619;735531102198;18;65;1
4;csárda;732832;103294;46,269059;20,121973;5;9776;732832103294;18;65;1
4;csárda;735455;103320;46,268964;20,155999;5;9791;735455103320;18;65;1
4;csárda;737352;101935;46,256261;20,180344;5;9792;737352101935;18;65;1
4;csárda;737519;101892;46,255852;20,182501;5;9812;737519101892;18;65;1
4;csárda;735125;101268;46,250548;20,151344;5;9820;735125101268;18;65;1
4;csárda;729964;101363;46,252038;20,084442;5;76875;729964101363;18;65;1
4;csárda;728953;107044;46,303259;20,072298;5;77325;728953107044;18;65;1
4;csárda;734300;101819;46,255608;20,140746;5;114592;734300101819;18;65;1
4;csúszdapark;735701;101179;46,249674;20,158796;20;15823;735701101179;22;45;1
4;dietetika és élelmezési szakértési központ;735145;101840;46,25569;20,151708;20;178757;735145101840;24;65;1
4;dietetika és élelmezési szakértési központ;736491;100450;46,243015;20,168903;20;220753;736491100450;24;65;1
4;egyéb sporttevékenység;736993;102100;46,257792;20,17572;10;114733;736993102100;22;45;1
4;egyéb sporttevékenység;736303;101258;46,250307;20,166616;10;165076;736303101258;22;45;1
4;fejlesztő iskola;733228;102215;46,259304;20,126916;50;213957;733228102215;22;65;1
4;fitnesz;734183;99682;46,236401;20,138843;20;29211;73418399682;22;45;1
4;fitnesz;729029;98842;46,229472;20,07189;20;114547;72902998842;22;45;1
4;fitnesz;737063;99728;46,236447;20,176183;20;115901;73706399728;22;45;1
4;fitnesz;734502;101725;46,254737;20,143349;20;115950;734502101725;22;45;1
4;fitnesz;732713;100016;46,239588;20,119847;20;165050;732713100016;22;45;1
4;fitnesz;732872;101835;46,25593;20,122232;20;165054;732872101835;22;45;1
4;fitnesz;734494;101538;46,253056;20,143211;20;184290;734494101538;22;45;1
4;fitnesz;735739;102028;46,257306;20,159445;20;190138;735739102028;22;45;1
4;fitnesz;734183;99682;46,236401;20,138843;20;212113;73418399682;22;45;1
4;fitnesz;734390;101805;46,255471;20,141911;20;216589;734390101805;22;45;1
4;fitnesz;735303;101854;46,255796;20,153759;20;216590;735303101854;22;45;1
4;fitnesz;735112;101792;46,255263;20,151271;20;216591;735112101792;22;45;1
4;fitnesz;733359;103025;46,266574;20,12876;20;216592;733359103025;22;45;1
4;fitnesz;734062;101123;46,249378;20,137534;20;216594;734062101123;22;45;1
4;fitnesz;737926;99629;46,235444;20,187351;20;216595;73792699629;22;45;1
4;fitnesz;735479;103320;46,26896;20,156311;20;216596;735479103320;22;45;1
4;fitnesz;735087;101887;46,256121;20,150964;20;216597;735087101887;22;45;1
4;fitnesz;735701;101179;46,249674;20,158796;20;216599;735701101179;22;45;1
4;fitnesz;734721;102150;46,258533;20,146266;20;221109;734721102150;22;45;1
4;fizioterápiás központ;735977;100589;46,244332;20,162265;20;18557;735977100589;24;65;1
4;fizioterápiás központ;735105;101033;46,248437;20,151041;20;64130;735105101033;24;65;1
4;fizioterápiás központ;734834;100777;46,246168;20,147481;20;64145;734834100777;24;65;1
4;fizioterápiás központ;734924;102087;46,25794;20,148887;20;148269;734924102087;24;65;1
4;fizioterápiás központ;734555;100509;46,243793;20,143815;20;148272;734555100509;24;65;1
4;fizioterápiás központ;730659;104266;46,278067;20,093957;20;148277;730659104266;24;65;1
4;fizioterápiás központ;736491;100450;46,243015;20,168903;20;148295;736491100450;24;65;1
4;fizioterápiás központ;736535;101416;46,251699;20,169653;20;148323;736535101416;24;65;1
4;fizioterápiás központ;734295;101561;46,253288;20,140635;20;148329;734295101561;24;65;1
4;fizioterápiás központ;734359;102422;46,261025;20,141621;20;148350;734359102422;24;65;1
4;fizioterápiás központ;734984;101876;46,256035;20,149626;20;148540;734984101876;24;65;1
4;fizioterápiás központ;735549;100859;46,246815;20,156766;20;178764;735549100859;24;65;1
4;fizioterápiás központ;734544;100537;46,244046;20,143677;20;178772;734544100537;24;65;1
4;fizioterápiás központ;735587;102394;46,260617;20,157541;20;178773;735587102394;24;65;1
4;fizioterápiás központ;735089;101948;46,256669;20,151001;20;178797;735089101948;24;65;1
4;fizioterápiás központ;736207;102140;46,258253;20,165534;20;221631;736207102140;24;65;1
4;fizioterápiás központ;734875;100653;46,245048;20,14799;20;221638;734875100653;24;65;1
4;fogorvosi rendelő;734644;101157;46,24961;20,145087;20;64109;734644101157;24;65;1
4;fogorvosi rendelő;735549;100859;46,246815;20,156766;20;64165;735549100859;24;65;1
4;fogorvosi rendelő;735744;100861;46,246808;20,159294;20;64832;735744100861;24;65;1
4;fogorvosi rendelő;733972;102464;46,261451;20,13661;20;64834;733972102464;24;65;1
4;fogorvosi rendelő;736378;104194;46,276707;20,168133;20;114606;736378104194;24;65;1
4;fogorvosi rendelő;736023;101220;46,250001;20,162978;20;114713;736023101220;24;65;1
4;fogorvosi rendelő;739301;102522;46,261284;20,20573;20;114665;739301102522;24;65;1
4;fogorvosi rendelő;735553;103158;46,267494;20,157241;20;114746;735553103158;24;65;1
4;fogorvosi rendelő;735312;101869;46,25593;20,153878;20;148301;735312101869;24;65;1
4;fogorvosi rendelő;735403;101965;46,256782;20,155076;20;148302;735403101965;24;65;1
4;fogorvosi rendelő;734683;101456;46,252295;20,145647;20;148304;734683101456;24;65;1
4;fogorvosi rendelő;735982;102031;46,257302;20,162596;20;148305;735982102031;24;65;1
4;fogorvosi rendelő;736661;102171;46,258473;20,171427;20;148306;736661102171;24;65;1
4;fogorvosi rendelő;733532;102595;46,262685;20,130927;20;148474;733532102595;24;65;1
4;fogorvosi rendelő;735258;102484;46,261469;20,153291;20;148476;735258102484;24;65;1
4;fogorvosi rendelő;736476;102932;46,265343;20,16917;20;148484;736476102932;24;65;1
4;fogorvosi rendelő;735062;101084;46,248901;20,150493;20;148492;735062101084;24;65;1
4;fogorvosi rendelő;733981;101206;46,250134;20,136499;20;148452;733981101206;24;65;1
4;fogorvosi rendelő;735781;101194;46,249799;20,159836;20;148453;735781101194;24;65;1
4;fogorvosi rendelő;733595;100333;46,24233;20,131337;20;148250;733595100333;24;65;1
4;fogorvosi rendelő;735920;102211;46,258929;20,161826;20;148252;735920102211;24;65;1
4;fogorvosi rendelő;736699;102683;46,263074;20,172016;20;148261;736699102683;24;65;1
4;fogorvosi rendelő;734896;102194;46,258906;20,148543;20;148264;734896102194;24;65;1
4;fogorvosi rendelő;735863;102784;46,26409;20,161192;20;148268;735863102784;24;65;1
4;fogorvosi rendelő;734416;100609;46,24471;20,142031;20;148271;734416100609;24;65;1
4;fogorvosi rendelő;736129;103222;46,267996;20,164723;20;148284;736129103222;24;65;1
4;fogorvosi rendelő;734748;103618;46,271734;20,146884;20;148285;734748103618;24;65;1
4;fogorvosi rendelő;735019;103215;46,268074;20,150325;20;148287;735019103215;24;65;1
4;fogorvosi rendelő;735997;102793;46,264154;20,162932;20;148292;735997102793;24;65;1
4;fogorvosi rendelő;735690;102800;46,264256;20,158952;20;148293;735690102800;24;65;1
4;fogorvosi rendelő;733893;100033;46,239594;20,135147;20;148297;733893100033;24;65;1
4;fogorvosi rendelő;735792;100419;46,242826;20,159835;20;148309;735792100419;24;65;1
4;fogorvosi rendelő;738305;99903;46,237859;20,192316;20;148310;73830599903;24;65;1
4;fogorvosi rendelő;736734;100701;46,245241;20,1721;20;148311;736734100701;24;65;1
4;fogorvosi rendelő;737989;99901;46,237882;20,188219;20;148319;73798999901;24;65;1
4;fogorvosi rendelő;737886;99729;46,236348;20,186852;20;148321;73788699729;24;65;1
4;fogorvosi rendelő;738156;100089;46,239551;20,19042;20;148324;738156100089;24;65;1
4;fogorvosi rendelő;735175;102613;46,26264;20,152238;20;148326;735175102613;24;65;1
4;fogorvosi rendelő;734563;101448;46,252238;20,144089;20;148330;734563101448;24;65;1
4;fogorvosi rendelő;734336;101633;46,253931;20,14118;20;148336;734336101633;24;65;1
4;fogorvosi rendelő;735922;102093;46,257867;20,16183;20;148342;735922102093;24;65;1
4;fogorvosi rendelő;738026;100100;46,239667;20,188737;20;148346;738026100100;24;65;1
4;fogorvosi rendelő;733985;99257;46,232603;20,136199;20;148347;73398599257;24;65;1
4;fogorvosi rendelő;735453;100607;46,24456;20,155475;20;148348;735453100607;24;65;1
4;fogorvosi rendelő;735528;103364;46,26935;20,156954;20;148366;735528103364;24;65;1
4;fogorvosi rendelő;735618;102458;46,261189;20,157955;20;148371;735618102458;24;65;1
4;fogorvosi rendelő;735236;102142;46,258395;20,152943;20;148374;735236102142;24;65;1
4;fogorvosi rendelő;733290;101543;46,253252;20,1276;20;148383;733290101543;24;65;1
4;fogorvosi rendelő;735174;102821;46,264511;20,152263;20;148390;735174102821;24;65;1
4;fogorvosi rendelő;734782;101503;46,252705;20,146939;20;148394;734782101503;24;65;1
4;fogorvosi rendelő;733407;101546;46,253264;20,129118;20;148400;733407101546;24;65;1
4;fogorvosi rendelő;735714;100815;46,246398;20,158897;20;148403;735714100815;24;65;1
4;fogorvosi rendelő;734527;102083;46,257954;20,143738;20;148408;734527102083;24;65;1
4;fogorvosi rendelő;734398;102244;46,259419;20,142094;20;148409;734398102244;24;65;1
4;fogorvosi rendelő;733962;102507;46,261839;20,136488;20;148410;733962102507;24;65;1
4;fogorvosi rendelő;733848;102598;46,262672;20,135026;20;148411;733848102598;24;65;1
4;fogorvosi rendelő;734752;101914;46,256406;20,146625;20;148413;734752101914;24;65;1
4;fogorvosi rendelő;734731;102175;46,258756;20,1464;20;148417;734731102175;24;65;1
4;fogorvosi rendelő;734872;102192;46,258891;20,148232;20;148418;734872102192;24;65;1
4;fogorvosi rendelő;734799;102246;46,259386;20,147295;20;148419;734799102246;24;65;1
4;fogorvosi rendelő;734672;100631;46,244875;20,145354;20;148421;734672100631;24;65;1
4;fogorvosi rendelő;734173;101582;46,253492;20,139057;20;148425;734173101582;24;65;1
4;fogorvosi rendelő;734886;102063;46,257729;20,14839;20;148426;734886102063;24;65;1
4;fogorvosi rendelő;736871;100914;46,24714;20,173916;20;148434;736871100914;24;65;1
4;fogorvosi rendelő;736939;101097;46,248777;20,174832;20;148435;736939101097;24;65;1
4;fogorvosi rendelő;734018;101993;46,257209;20,137121;20;148437;734018101993;24;65;1
4;fogorvosi rendelő;734360;101935;46,256644;20,141545;20;148439;734360101935;24;65;1
4;fogorvosi rendelő;734634;101724;46,254712;20,14506;20;148444;734634101724;24;65;1
4;fogorvosi rendelő;728107;104021;46,276166;20,060809;20;148450;728107104021;24;65;1
4;fogorvosi rendelő;735323;102231;46,259185;20,154087;20;148458;735323102231;24;65;1
4;fogorvosi rendelő;735228;102252;46,259386;20,152859;20;148459;735228102252;24;65;1
4;fogorvosi rendelő;734604;102559;46,262226;20,144823;20;148461;734604102559;24;65;1
4;fogorvosi rendelő;733680;100327;46,242265;20,132438;20;148466;733680100327;24;65;1
4;fogorvosi rendelő;734374;101050;46,248682;20,141567;20;148468;734374101050;24;65;1
4;fogorvosi rendelő;735985;103512;46,270623;20,162909;20;148497;735985103512;24;65;1
4;fogorvosi rendelő;733690;100334;46,242327;20,132569;20;148501;733690100334;24;65;1
4;fogorvosi rendelő;728180;103894;46,275015;20,061735;20;148502;728180103894;24;65;1
4;fogorvosi rendelő;736205;101485;46,252362;20,165387;20;148505;736205101485;24;65;1
4;fogorvosi rendelő;734526;100786;46,246288;20,143489;20;148509;734526100786;24;65;1
4;fogorvosi rendelő;734696;100932;46,24758;20,14572;20;148511;734696100932;24;65;1
4;fogorvosi rendelő;734130;100312;46,242074;20,138269;20;148513;734130100312;24;65;1
4;fogorvosi rendelő;734659;100904;46,247333;20,145235;20;148514;734659100904;24;65;1
4;fogorvosi rendelő;738710;97718;46,218151;20,19715;20;148516;73871097718;24;65;1
4;fogorvosi rendelő;738727;97629;46,217349;20,197353;20;148517;73872797629;24;65;1
4;fogorvosi rendelő;734332;100355;46,242436;20,140896;20;148522;734332100355;24;65;1
4;fogorvosi rendelő;737791;101377;46,251184;20,185931;20;148523;737791101377;24;65;1
