type;subtype;EOVX;EOVY;wgse;wgsn;capacity;id;minage;maxage;;;;;;;;;;
7;termelői piac, biopiac;546131;110197;46,328197;17,698569;1000;7546131110197;18;65;;;;;;;;;;
7;termelői piac, biopiac;733281;100541;46,24424;20,127304;1000;7733281100541;18;65;;;;;;;;;;
7;termelői piac, biopiac;734140;102024;46,257472;20,138709;1000;7734140102024;18;65;;;;;;;;;;
7;termelői piac, biopiac;733342;102952;46,265919;20,128527;1000;7733342102952;18;65;;;;;;;;;;
7;termelői piac, biopiac;736545;101602;46,25337;20,169817;1000;7736545101602;18;65;;;;;;;;;;
7;túrabolt;552846;113196;46,35622085;17,78519288;200;7552846113196;18;65;;;;;;;;;;
7;túrabolt;553074;113036;46,354776;17,788124;200;7553074113036;18;65;;;;;;;;;;
7;túrabolt;734177;101655;46,25419049;20,13919057;200;7734177101655;18;65;;;;;;;;;;
7;túrabolt;731446;103956;46,275183;20,104112;200;7731446103956;18;65;;;;;;;;;;
7;turista információ;553244;113210;46,356365;17,790296;200;7553244113210;18;45;;;;;;;;;;
7;turista információ;734705;101292;46,250817;20,145902;200;7734705101292;18;45;;;;;;;;;;
7;tüzép;555609;113352;46,357981;17,820991;400;7555609113352;18;65;;;;;;;;;;
7;tüzép;550322;114374;46,366406;17,752086;400;7550322114374;18;65;;;;;;;;;;
7;tüzép;552518;115920;46,380636;17,780294;400;7552518115920;18;65;;;;;;;;;;
7;tüzép;555803;115316;46,375674;17,823111;400;7555803115316;18;65;;;;;;;;;;
7;tüzép;730863;103985;46,275515;20,096554;400;7730863103985;18;65;;;;;;;;;;
7;tüzép;733448;103303;46,269063;20,129965;400;7733448103303;18;65;;;;;;;;;;
7;tüzép;730410;104590;46,281011;20,090783;400;7730410104590;18;65;;;;;;;;;;
7;tüzép;732470;102882;46,265398;20,117205;400;7732470102882;18;65;;;;;;;;;;
7;újságárus;552846;113196;46,35622085;17,78519288;300;7552846113196;18;65;;;;;;;;;;
7;újságárus;553431;113244;46,35673741;17,79278256;300;7553431113244;18;65;;;;;;;;;;
7;újságárus;734360;102000;46,25721;20,141568;300;7734360102000;18;65;;;;;;;;;;
7;újságárus;734140;102024;46,257451;20,13872;300;7734140102024;18;65;;;;;;;;;;
7;újságárus;735030;103299;46,26887062;20,15055193;300;7735030103299;18;65;;;;;;;;;;
7;újságárus;734360;102000;46,25721;20,141568;300;7734360102000;18;65;;;;;;;;;;
7;újságárus;735055;101752;46,25495221;20,15059324;300;7735055101752;18;65;;;;;;;;;;
7;újságárus;734514;100078;46,23996301;20,14327397;300;7734514100078;18;65;;;;;;;;;;
7;újságárus;734119;103231;46,26837389;20,13872358;300;7734119103231;18;65;;;;;;;;;;
7;újságárus;734177;101655;46,25419049;20,13919057;300;7734177101655;18;65;;;;;;;;;;
7;újságárus;734256;101363;46,25155403;20,14016207;300;7734256101363;18;65;;;;;;;;;;
7;újságárus;731446;103956;46,27522539;20,10418076;300;7731446103956;18;65;;;;;;;;;;
7;újságárus;735546;102000;46,2571205;20,15700567;300;7735546102000;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;566078;113781;46,363237;17,956924;500;7566078113781;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;742911;98063;46,220686;20,251655;500;774291198063;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;564672;134215;46,546839;17,934877;500;7564672134215;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;539590;100659;46,24136;17,615913;500;7539590100659;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;545283;113003;46,353303;17,686924;500;7545283113003;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;552490;116998;46,390328;17,779702;500;7552490116998;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;552490;113184;46,356022;17,780507;500;7552490113184;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;552750;113369;46,357724;17,783845;500;7552750113369;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;552875;113059;46,354954;17,785534;500;7552875113059;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;550145;114442;46,366991;17,749772;500;7550145114442;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;551323;115703;46,378508;17,764809;500;7551323115703;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;551386;115354;46,375378;17,765702;500;7551386115354;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;556112;116762;46,388699;17,826837;500;7556112116762;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;552603;115866;46,380162;17,78141;500;7552603115866;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;555363;114543;46,368659;17,817551;500;7555363114543;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;552496;115752;46,379121;17,780043;500;7552496115752;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;532553;116995;46,387092;17,520555;500;7532553116995;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;723104;94343;46,189675;19,994388;500;772310494343;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;723258;94347;46,189694;19,996383;500;772325894347;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;732448;112731;46,353993;20,118669;500;7732448112731;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;723196;114622;46,372079;19,998774;500;7723196114622;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;728167;109452;46,325011;20,062502;500;7728167109452;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;723040;114661;46,372446;19,996753;500;7723040114661;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;727917;112224;46,349975;20,059722;500;7727917112224;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;737863;108465;46,314931;20,188205;500;7737863108465;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;734739;104029;46,275432;20,146842;500;7734739104029;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;732312;102931;46,265858;20,115164;500;7732312102931;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;732650;101580;46,253664;20,119308;500;7732650101580;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;738037;98531;46,225553;20,188582;500;773803798531;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;733004;99349;46,233552;20,1235;500;773300499349;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;732548;102888;46,265442;20,118218;500;7732548102888;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;735527;103778;46,273074;20,157018;500;7735527103778;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;732860;100198;46,241207;20,121785;500;7732860100198;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;736743;105418;46,287669;20,173097;500;7736743105418;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;731863;101664;46,254516;20,109118;500;7731863101664;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;728728;97912;46,221142;20,067831;500;772872897912;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;736722;102547;46,261848;20,172289;500;7736722102547;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;733232;102127;46,258512;20,126953;500;7733232102127;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;731930;102953;46,266102;20,110214;500;7731930102953;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;735417;103674;46,272153;20,155572;500;7735417103674;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;736700;105548;46,288844;20,172563;500;7736700105548;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;731482;103702;46,272894;20,104535;500;7731482103702;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;731353;103621;46,272181;20,102847;500;7731353103621;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;731758;102306;46,260304;20,107869;500;7731758102306;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;731889;102420;46,261313;20,109588;500;7731889102420;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;729945;105283;46,287301;20,084869;500;7729945105283;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;736940;105817;46,291233;20,175728;500;7736940105817;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;732869;100402;46,243041;20,121938;500;7732869100402;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;733382;102374;46,260715;20,128942;500;7733382102374;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;731657;103859;46,274285;20,106832;500;7731657103859;18;65;;;;;;;;;;
7;üzemanyagtöltő állomás;736593;99726;46,23649;20,170091;500;773659399726;18;65;;;;;;;;;;
7;üzletház;552775;113423;46,358213;17,784159;3000;7552775113423;18;65;;;;;;;;;;
7;üzletház;734714;101704;46,254522;20,146094;3000;7734714101704;18;65;;;;;;;;;;
7;üzletház;734695;101075;46,248866;20,145733;3000;7734695101075;18;65;;;;;;;;;;
7;üzletház;734794;101405;46,251822;20,147077;3000;7734794101405;18;65;;;;;;;;;;
7;üzletház;733372;102573;46,262507;20,128848;3000;7733372102573;18;65;;;;;;;;;;
7;védőnői szolgálat;739188;110326;46,331496;20,205763;30;7739188110326;18;65;;;;;;;;;;
7;védőnői szolgálat;544646;110581;46,331418;17,679201;30;7544646110581;18;65;;;;;;;;;;
7;védőnői szolgálat;566528;113380;46,359686;17,962843;30;7566528113380;18;65;;;;;;;;;;
7;védőnői szolgálat;534977;107311;46,300414;17,554467;30;7534977107311;18;65;;;;;;;;;;
7;védőnői szolgálat;742396;97788;46,218283;20,244927;30;774239697788;18;65;;;;;;;;;;
7;védőnői szolgálat;733839;122027;46,437438;20,138424;30;7733839122027;18;65;;;;;;;;;;
7;védőnői szolgálat;723781;100584;46,245739;20,004145;30;7723781100584;18;65;;;;;;;;;;
7;védőnői szolgálat;750762;97794;46,217133;20,353333;30;775076297794;18;65;;;;;;;;;;
7;védőnői szolgálat;570521;121783;46,435759;18,013276;30;7570521121783;18;65;;;;;;;;;;
7;védőnői szolgálat;545986;120722;46,422842;17,694319;30;7545986120722;18;65;;;;;;;;;;
7;védőnői szolgálat;564858;133457;46,540069;17,937438;30;7564858133457;18;65;;;;;;;;;;
7;védőnői szolgálat;548259;119126;46,408837;17,724235;30;7548259119126;18;65;;;;;;;;;;
7;védőnői szolgálat;539533;99359;46,229658;17,615483;30;753953399359;18;65;;;;;;;;;;
7;védőnői szolgálat;543323;113854;46,360648;17,661268;30;7543323113854;18;65;;;;;;;;;;
7;védőnői szolgálat;546760;113652;46,359371;17,705966;30;7546760113652;18;65;;;;;;;;;;
7;védőnői szolgálat;548303;114456;46,366839;17,725835;30;7548303114456;18;65;;;;;;;;;;
7;védőnői szolgálat;552531;114157;46,36478;17,780834;30;7552531114157;18;65;;;;;;;;;;
7;védőnői szolgálat;553406;113035;46,354815;17,792437;30;7553406113035;18;65;;;;;;;;;;
7;védőnői szolgálat;553074;114209;46,365326;17,787878;30;7553074114209;18;65;;;;;;;;;;
7;védőnői szolgálat;556210;117087;46,391661;17,828041;30;7556210117087;18;65;;;;;;;;;;
7;védőnői szolgálat;552514;119091;46,409157;17,779572;30;7552514119091;18;65;;;;;;;;;;
7;védőnői szolgálat;553514;113458;46,358635;17,793752;30;7553514113458;18;65;;;;;;;;;;
7;védőnői szolgálat;553534;113985;46,363378;17,793902;30;7553534113985;18;65;;;;;;;;;;
7;védőnői szolgálat;551377;112867;46,353007;17,766115;30;7551377112867;18;65;;;;;;;;;;
7;védőnői szolgálat;553991;112825;46,35301;17,80008;30;7553991112825;18;65;;;;;;;;;;
7;védőnői szolgálat;554652;113350;46,357827;17,808559;30;7554652113350;18;65;;;;;;;;;;
7;védőnői szolgálat;552313;112942;46,353819;17,778258;30;7552313112942;18;65;;;;;;;;;;
7;védőnői szolgálat;551978;112632;46,350982;17,773972;30;7551978112632;18;65;;;;;;;;;;
7;védőnői szolgálat;553403;113591;46,359815;17,792282;30;7553403113591;18;65;;;;;;;;;;
7;védőnői szolgálat;551465;114552;46,368176;17,7669;30;7551465114552;18;65;;;;;;;;;;
7;védőnői szolgálat;553313;113871;46,362321;17,791054;30;7553313113871;18;65;;;;;;;;;;
7;védőnői szolgálat;554024;113919;46,362855;17,800282;30;7554024113919;18;65;;;;;;;;;;
7;védőnői szolgálat;555648;113065;46,355405;17,821556;30;7555648113065;18;65;;;;;;;;;;
7;védőnői szolgálat;552919;113483;46,358774;17,786017;30;7552919113483;18;65;;;;;;;;;;
7;védőnői szolgálat;554002;113140;46,355845;17,800158;30;7554002113140;18;65;;;;;;;;;;
7;védőnői szolgálat;552509;114418;46,367124;17,780493;30;7552509114418;18;65;;;;;;;;;;
7;védőnői szolgálat;554284;113638;46,360365;17,803718;30;7554284113638;18;65;;;;;;;;;;
7;védőnői szolgálat;553101;113241;46,356623;17,788432;30;7553101113241;18;65;;;;;;;;;;
7;védőnői szolgálat;552605;115284;46,374928;17,781558;30;7552605115284;18;65;;;;;;;;;;
7;védőnői szolgálat;553541;113617;46,360069;17,79407;30;7553541113617;18;65;;;;;;;;;;
7;védőnői szolgálat;553404;113692;46,360724;17,792274;30;7553404113692;18;65;;;;;;;;;;
7;védőnői szolgálat;552922;112661;46,351381;17,786228;30;7552922112661;18;65;;;;;;;;;;
7;védőnői szolgálat;550714;109433;46,322021;17,758239;30;7550714109433;18;65;;;;;;;;;;
7;védőnői szolgálat;744837;89878;46,146795;20,274948;30;774483789878;18;65;;;;;;;;;;
7;védőnői szolgálat;561935;125451;46,467675;17,900868;30;7561935125451;18;65;;;;;;;;;;
7;védőnői szolgálat;555801;130419;46,511523;17,82;30;7555801130419;18;65;;;;;;;;;;
7;védőnői szolgálat;556097;129820;46,506177;17,823979;30;7556097129820;18;65;;;;;;;;;;
7;védőnői szolgálat;542275;121836;46,432274;17,645792;30;7542275121836;18;65;;;;;;;;;;
7;védőnői szolgálat;568774;112811;46,354845;17,992124;30;7568774112811;18;65;;;;;;;;;;
7;védőnői szolgálat;531796;117478;46,391303;17,510592;30;7531796117478;18;65;;;;;;;;;;
7;védőnői szolgálat;569417;113210;46,358512;18,000408;30;7569417113210;18;65;;;;;;;;;;
7;védőnői szolgálat;543971;132001;46,523975;17,665515;30;7543971132001;18;65;;;;;;;;;;
7;védőnői szolgálat;726443;94330;46,189186;20,037632;30;772644394330;18;65;;;;;;;;;;
7;védőnői szolgálat;730688;113467;46,360828;20,095933;30;7730688113467;18;65;;;;;;;;;;
7;védőnői szolgálat;555715;105071;46,28351;17,824054;30;7555715105071;18;65;;;;;;;;;;
7;védőnői szolgálat;547788;128146;46,489897;17,716111;30;7547788128146;18;65;;;;;;;;;;
7;védőnői szolgálat;538495;119853;46,413817;17,597098;30;7538495119853;18;65;;;;;;;;;;
7;védőnői szolgálat;569467;131105;46,519486;17,997932;30;7569467131105;18;65;;;;;;;;;;
7;védőnői szolgálat;726314;111588;46,344439;20,038794;30;7726314111588;18;65;;;;;;;;;;
7;védőnői szolgálat;735744;100861;46,246808;20,159294;30;7735744100861;18;65;;;;;;;;;;
7;védőnői szolgálat;736072;103613;46,27152;20,164056;30;7736072103613;18;65;;;;;;;;;;
7;védőnői szolgálat;739301;102522;46,261284;20,20573;30;7739301102522;18;65;;;;;;;;;;
7;védőnői szolgálat;735187;103144;46,267415;20,152491;30;7735187103144;18;65;;;;;;;;;;
7;védőnői szolgálat;735095;103895;46,274181;20,151435;30;7735095103895;18;65;;;;;;;;;;
7;védőnői szolgálat;728355;104899;46,284034;20,064174;30;7728355104899;18;65;;;;;;;;;;
7;védőnői szolgálat;734714;100725;46,245716;20,145916;30;7734714100725;18;65;;;;;;;;;;
7;védőnői szolgálat;735997;102793;46,264154;20,162932;30;7735997102793;18;65;;;;;;;;;;
7;védőnői szolgálat;734390;101709;46,254608;20,141894;30;7734390101709;18;65;;;;;;;;;;
7;védőnői szolgálat;735535;103433;46,26997;20,157058;30;7735535103433;18;65;;;;;;;;;;
7;védőnői szolgálat;735548;103490;46,270481;20,157237;30;7735548103490;18;65;;;;;;;;;;
7;védőnői szolgálat;733254;101544;46,253265;20,127133;30;7733254101544;18;65;;;;;;;;;;
7;védőnői szolgálat;733747;101587;46,253591;20,133534;30;7733747101587;18;65;;;;;;;;;;
7;védőnői szolgálat;732608;102007;46,25751;20,118839;30;7732608102007;18;65;;;;;;;;;;
7;védőnői szolgálat;734795;103226;46,268202;20,147422;30;7734795103226;18;65;;;;;;;;;;
7;védőnői szolgálat;733738;100890;46,247322;20,133292;30;7733738100890;18;65;;;;;;;;;;
7;védőnői szolgálat;731945;96162;46,205015;20,109213;30;773194596162;18;65;;;;;;;;;;
7;védőnői szolgálat;734159;101858;46,255977;20,138925;30;7734159101858;18;65;;;;;;;;;;
7;védőnői szolgálat;733927;100052;46,239761;20,135591;30;7733927100052;18;65;;;;;;;;;;
7;védőnői szolgálat;734763;101817;46,255532;20,14675;30;7734763101817;18;65;;;;;;;;;;
7;védőnői szolgálat;732863;103587;46,271691;20,122428;30;7732863103587;18;65;;;;;;;;;;
7;védőnői szolgálat;728094;104039;46,27637088;20,06071217;30;7728094104039;18;65;;;;;;;;;;
7;védőnői szolgálat;733794;101708;46,254673;20,134165;30;7733794101708;18;65;;;;;;;;;;
7;védőnői szolgálat;736222;103694;46,272229;20,166017;30;7736222103694;18;65;;;;;;;;;;
7;védőnői szolgálat;735407;101807;46,25536;20,155099;30;7735407101807;18;65;;;;;;;;;;
7;védőnői szolgálat;734722;100938;46,247631;20,146058;30;7734722100938;18;65;;;;;;;;;;
7;védőnői szolgálat;734155;100325;46,242188;20,138596;30;7734155100325;18;65;;;;;;;;;;
7;védőnői szolgálat;738701;97515;46,216327;20,196994;30;773870197515;18;65;;;;;;;;;;
7;védőnői szolgálat;735139;101187;46,249817;20,15151;30;7735139101187;18;65;;;;;;;;;;
7;védőnői szolgálat;737056;102817;46,264233;20,176671;30;7737056102817;18;65;;;;;;;;;;
7;védőnői szolgálat;735455;102240;46,259249;20,155801;30;7735455102240;18;65;;;;;;;;;;
7;védőnői szolgálat;733558;102965;46,266009;20,131331;30;7733558102965;18;65;;;;;;;;;;
7;védőnői szolgálat;738744;97970;46,220414;20,197638;30;773874497970;18;65;;;;;;;;;;
7;védőnői szolgálat;734707;100967;46,247893;20,145869;30;7734707100967;18;65;;;;;;;;;;
7;védőnői szolgálat;735977;100589;46,244332;20,162265;30;7735977100589;18;65;;;;;;;;;;
7;védőnői szolgálat;548752;107905;46,307983;17,733101;30;7548752107905;18;65;;;;;;;;;;
7;védőnői szolgálat;561212;109056;46,320107;17,894607;30;7561212109056;18;65;;;;;;;;;;
7;védőnői szolgálat;562226;114783;46,371755;17,906685;30;7562226114783;18;65;;;;;;;;;;
7;védőnői szolgálat;736162;92799;46,174237;20,163223;30;773616292799;18;65;;;;;;;;;;
7;védőnői szolgálat;737580;94027;46,1851;20,181813;30;773758094027;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;553074;113036;46,354776;17,788124;200;7553074113036;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;553415;113149;46,355841;17,79253;200;7553415113149;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;730871;113695;46,362834;20,098357;200;7730871113695;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;726601;111300;46,341815;20,042474;200;7726601111300;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;734579;101682;46,25431813;20,14434555;200;7734579101682;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;734280;102082;46,257976;20,140535;200;7734280102082;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;737219;103004;46,265894;20,17882;200;7737219103004;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;735020;103347;46,26923898;20,15036837;200;7735020103347;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;735566;103133;46,267267;20,157405;200;7735566103133;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;738918;102208;46,258511;20,200703;200;7738918102208;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;738618;97152;46,213072;20,19585;200;773861897152;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;728349;103850;46,274599;20,06392;200;7728349103850;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;734709;101606;46,253641;20,146011;200;7734709101606;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;735808;103781;46,27310706;20,16073186;200;7735808103781;18;65;;;;;;;;;;
7;vegyesiparcikk bolt;734963;101955;46,2567252;20,14937471;200;7734963101955;18;65;;;;;;;;;;
7;villamosenergia szolgáltató;553282;114149;46,364817;17,790594;100;7553282114149;18;65;;;;;;;;;;
7;villamosenergia szolgáltató;733925;102531;46,26206;20,136012;100;7733925102531;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;552590;113685;46,360543;17,7817;200;7552590113685;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;734119;103231;46,268332;20,138655;200;7734119103231;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;733674;101493;46,252754;20,13257;200;7733674101493;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;734752;101329;46,251144;20,146518;200;7734752101329;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;732707;100465;46,243627;20,119849;200;7732707100465;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;734681;101621;46,253779;20,145651;200;7734681101621;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;735531;102198;46,258861;20,156779;200;7735531102198;18;65;;;;;;;;;;
7;virágkereskedés, virágbolt;736775;99668;46,235944;20,172439;200;773677599668;18;65;;;;;;;;;;
7;vízszolgáltató;552523;114079;46,364077;17,780747;100;7552523114079;18;65;;;;;;;;;;
7;vízszolgáltató;730905;113521;46,361287;20,098762;100;7730905113521;18;65;;;;;;;;;;
7;vízszolgáltató;735007;100760;46,245993;20,149721;100;7735007100760;18;65;;;;;;;;;;
7;vízszolgáltató;735860;102398;46,260618;20,161082;100;7735860102398;18;65;;;;;;;;;;
7;vízszolgáltató;735665;103603;46,271482;20,158775;100;7735665103603;18;65;;;;;;;;;;
7;zálogház kölcsönzés;553031;113218;46,356406;17,787527;100;7553031113218;22;65;;;;;;;;;;
7;zálogház kölcsönzés;734887;101890;46,256173;20,148371;100;7734887101890;22;65;;;;;;;;;;
7;zálogház kölcsönzés;734622;101242;46,250378;20,144817;100;7734622101242;22;65;;;;;;;;;;
7;zálogház kölcsönzés;734785;101345;46,251284;20,146949;100;7734785101345;22;65;;;;;;;;;;
7;zár, kulcs és biztonsági szolgálat;731446;103956;46,275183;20,104112;50;7731446103956;18;65;;;;;;;;;;
7;zár, kulcs és biztonsági szolgálat;734695;101075;46,248866;20,145733;50;7734695101075;18;65;;;;;;;;;;
7;zár, kulcs és biztonsági szolgálat;735038;102475;46,261416;20,150436;50;7735038102475;18;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;742617;97991;46,220079;20,247831;20;874261797991;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;556482;117521;46,395603;17,831489;20;8556482117521;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;553725;113882;46,362479;17,796405;20;8553725113882;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;553296;113037;46,354817;17,791008;20;8553296113037;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;553559;113270;46,356951;17,794376;20;8553559113270;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;552608;112065;46,345974;17,782275;20;8552608112065;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;570067;113602;46,362116;18,008785;20;8570067113602;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734730;102007;46,257245;20,146357;20;8734730102007;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734184;100934;46,247662;20,139082;20;8734184100934;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734924;102087;46,25794;20,148887;20;8734924102087;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;735312;101869;46,25593;20,153878;20;8735312101869;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734332;102914;46,265454;20,14136;20;8734332102914;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;736535;101416;46,251699;20,169653;20;8736535101416;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734398;102394;46,260768;20,142122;20;8734398102394;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734497;101042;46,248594;20,14316;20;8734497101042;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734440;100015;46,239364;20,142234;20;8734440100015;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;736120;101449;46,252049;20,164278;20;8736120101449;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;736083;101493;46,252449;20,163807;20;8736083101493;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;733427;101544;46,253244;20,129377;20;8733427101544;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;728308;104161;46,277401;20,06344;20;8728308104161;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;735923;101299;46,250725;20,161696;20;8735923101299;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;737559;102658;46,262737;20,183164;20;8737559102658;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734271;99767;46,237154;20,139999;20;873427199767;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;735672;100973;46,247825;20,158382;20;8735672100973;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;733349;101344;46,251455;20,128329;20;8733349101344;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734398;100122;46,240331;20,141709;20;8734398100122;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;735112;101700;46,254435;20,151254;20;8735112101700;24;65;;;;;;;;;;
8;alternatív gyógyítás, természetes gyógymódok;734085;100513;46,243888;20,137722;20;8734085100513;24;65;;;;;;;;;;
8;autósiskola;552313;112942;46,353819;17,778258;100;8552313112942;18;65;;;;;;;;;;
8;autósiskola;552523;113293;46,357007;17,780912;100;8552523113293;18;65;;;;;;;;;;
8;autósiskola;553541;114001;46,363523;17,79399;100;8553541114001;18;65;;;;;;;;;;
8;autósiskola;552617;114234;46,365485;17,781935;100;8552617114234;18;65;;;;;;;;;;
8;autósiskola;554193;112733;46,352212;17,802723;100;8554193112733;18;65;;;;;;;;;;
8;autósiskola;731280;114735;46,372162;20,103847;100;8731280114735;18;65;;;;;;;;;;
8;autósiskola;735140;103241;46,268293;20,151899;100;8735140103241;18;65;;;;;;;;;;
8;autósiskola;734440;101827;46,255663;20,142563;100;8734440101827;18;65;;;;;;;;;;
8;autósiskola;734609;101130;46,249372;20,144628;100;8734609101130;18;65;;;;;;;;;;
8;autósiskola;734225;101680;46,254367;20,139749;100;8734225101680;18;65;;;;;;;;;;
8;autósiskola;735990;103049;46,266457;20,162888;100;8735990103049;18;65;;;;;;;;;;
8;autósiskola;735289;101924;46,256428;20,15359;100;8735289101924;18;65;;;;;;;;;;
8;autósiskola;734415;100963;46,247894;20,142082;100;8734415100963;18;65;;;;;;;;;;
8;autósiskola;734645;102416;46,260935;20,145329;100;8734645102416;18;65;;;;;;;;;;
8;autósiskola;733132;102913;46,265595;20,125796;100;8733132102913;18;65;;;;;;;;;;
8;autósiskola;734230;100880;46,247171;20,139669;100;8734230100880;18;65;;;;;;;;;;
8;autósiskola;736299;103142;46,267254;20,166913;100;8736299103142;18;65;;;;;;;;;;
8;autósiskola;735125;104116;46,276166;20,151865;100;8735125104116;18;65;;;;;;;;;;
